_id,PID,CM_ID,GIS_ID,ST_NUM,ST_NAME,UNIT_NUM,CITY,ZIP_CODE,BLDG_SEQ,NUM_BLDGS,LUC,LU,LU_DESC,BLDG_TYPE,OWN_OCC,OWNER,MAIL_ADDRESSEE,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE,MAIL_ZIP_CODE,RES_FLOOR,CD_FLOOR,RES_UNITS,COM_UNITS,RC_UNITS,LAND_SF,GROSS_AREA,LIVING_AREA,LAND_VALUE,BLDG_VALUE,SFYI_VALUE,TOTAL_VALUE,GROSS_TAX,YR_BUILT,YR_REMODEL,STRUCTURE_CLASS,ROOF_STRUCTURE,ROOF_COVER,INT_WALL,EXT_FNISHED,INT_COND,EXT_COND,OVERALL_COND,BED_RMS,FULL_BTH,HLF_BTH,KITCHENS,TT_RMS,BDRM_COND,BTHRM_STYLE1,BTHRM_STYLE2,BTHRM_STYLE3,KITCHEN_TYPE,KITCHEN_STYLE1,KITCHEN_STYLE2,KITCHEN_STYLE3,HEAT_TYPE,HEAT_SYSTEM,AC_TYPE,FIREPLACES,ORIENTATION,NUM_PARKING,PROP_VIEW,CORNER_UNIT,Lat,Long
152671,2003106000,,2003106000,70,Grove ST,,WEST ROXBURY,02132,1,1,390,CL,COMMERCIAL LAND,,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"5,000",,,"178,700",0,0,"178,700","$4,515.75 ",,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152672,2003107000,,2003107000,,GROVE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,500",,,"22,000",0,0,"22,000",$239.80 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152673,2003108000,,2003108000,,Grove ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,500",,,"22,000",0,0,"22,000",$239.80 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152674,2003109000,,2003109000,62,GROVE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"5,560",,,"48,800",0,0,"48,800",$531.92 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152675,2003110000,,2003110000,10,Grove ST,,WEST ROXBURY,02132,1,1,410,C,MINING QUARRYING,332 - REPAIR GARAGE,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,186,276",6100,6100,"3,768,400","778,100",0,"4,629,000","$116,974.83 ",2014,,E - Metal,,,,11 - Metal Siding,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152679,2003111000,,2003111000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,424",,,"44,500",0,0,"44,500",$485.05 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152680,2003112000,,2003112000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,595",,,"46,200",0,0,"46,200",$503.58 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152681,2003113000,,2003113000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,435",,,"44,500",0,0,"44,500",$485.05 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152682,2003114000,,2003114000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"5,287",,,"52,700",0,0,"52,700",$574.43 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152683,2003115000,,2003115000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"3,930",,,"39,200",0,0,"39,200",$427.28 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152684,2003116000,,2003116000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,130,RL - RL,RESIDENTIAL LAND,99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"18,139",,,"122,600",0,0,"122,600","$1,336.34 ",,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152686,2003118000,,2003118000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"3,027",,,"30,000",0,0,"30,000",$327.00 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152687,2003119000,,2003119000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,982",,,"29,600",0,0,"29,600",$322.64 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152688,2003120000,,2003120000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,982",,,"29,600",0,0,"29,600",$322.64 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152689,2003121000,,2003121000,,WAVERLY RD,,WEST ROXBURY,02132,1,1,130,RL - RL,RESIDENTIAL LAND,99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"7,565",,,"186,500",0,0,"186,500","$2,032.85 ",,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152690,2003122000,,2003122000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,410",,,"43,800",0,0,"43,800",$477.42 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152691,2003123000,,2003123000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,471",,,"44,300",0,0,"44,300",$482.87 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152692,2003124000,,2003124000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,531",,,"44,900",0,0,"44,900",$489.41 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152693,2003125000,,2003125000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,591",,,"45,500",0,0,"45,500",$495.95 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
152790,2003230005,,2003230005,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"1,400",,,"17,300",0,0,"17,300",$188.57 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
161476,2009815000,,2009815000,2393,CENTRE ST,,WEST ROXBURY,02132,1,1,106,RL - RL,RES ANCILL IMPROVEMT,99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"3,722",,,"32,500",0,0,"35,700",$389.13 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
161477,2009816000,,2009816000,,CENTRE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"4,066",,,"35,600",0,0,"35,600",$388.04 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163255,2011324000,,2011324000,,Grove ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"3,715",,,"25,400",0,0,"25,400",$276.86 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163256,2011325000,,2011325000,,GROVE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,379",,,"16,400",0,0,"16,400",$178.76 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163257,2011326000,,2011326000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,075",,,"14,300",0,0,"14,300",$155.87 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163258,2011327000,,2011327000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,073",,,"14,300",0,0,"14,300",$155.87 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163259,2011328000,,2011328000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,073",,,"14,400",0,0,"14,400",$156.96 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163260,2011329000,,2011329000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"1,941",,,"13,400",0,0,"13,400",$146.06 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163261,2011330000,,2011330000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,197",,,"15,300",0,0,"15,300",$166.77 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163262,2011331000,,2011331000,16,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"1,620",,,"11,300",0,0,"11,300",$123.17 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163267,2011336000,,2011336000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"1,935",,,"13,200",0,0,"13,200",$143.88 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163268,2011337000,,2011337000,,DELOS ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"1,935",,,"13,100",0,0,"13,100",$142.79 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163269,2011338000,,2011338000,,GROVE ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,283",,,"15,500",0,0,"15,500",$168.95 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
163270,2011339000,,2011339000,,Grove ST,,WEST ROXBURY,02132,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,S M LORUSSO & SONS INC,,331 WEST ST,WALPOLE,MA,02081,,,,,,"2,184",,,"14,700",0,0,"14,700",$160.23 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,,42.1440397,-71.2672129
38580,0401404244,0401404000,0401404000,12,Stoneholm ST,PS-1,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38581,0401404245,0401404000,0401404000,12,Stoneholm ST,PS-2,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38582,0401404246,0401404000,0401404000,12,Stoneholm ST,PS-3,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38583,0401404247,0401404000,0401404000,12,Stoneholm ST,PS-4,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38584,0401404248,0401404000,0401404000,12,Stoneholm ST,PS-5,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38585,0401404249,0401404000,0401404000,12,Stoneholm ST,PS-6,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38586,0401404250,0401404000,0401404000,12,Stoneholm ST,PS-7,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38587,0401404251,0401404000,0401404000,12,Stoneholm ST,PS-8,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38588,0401404252,0401404000,0401404000,12,Stoneholm ST,PS-9,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38589,0401404253,0401404000,0401404000,12,Stoneholm ST,PS-10,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38590,0401404254,0401404000,0401404000,12,Stoneholm ST,PS-11,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38591,0401404255,0401404000,0401404000,12,Stoneholm ST,PS-12,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38598,0401404262,0401404000,0401404000,12,Stoneholm ST,PS-19,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38599,0401404263,0401404000,0401404000,12,Stoneholm ST,PS-20,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38600,0401404264,0401404000,0401404000,12,Stoneholm ST,PS-21,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38607,0401404271,0401404000,0401404000,12,Stoneholm ST,PS-28,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38608,0401404272,0401404000,0401404000,12,Stoneholm ST,PS-29,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38609,0401404273,0401404000,0401404000,12,Stoneholm ST,PS-30,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38613,0401404277,0401404000,0401404000,12,Stoneholm ST,PS-34,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38614,0401404278,0401404000,0401404000,12,Stoneholm ST,PS-35,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38615,0401404279,0401404000,0401404000,12,Stoneholm ST,PS-36,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38616,0401404280,0401404000,0401404000,12,Stoneholm ST,PS-37,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38617,0401404281,0401404000,0401404000,12,Stoneholm ST,PS-38,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38618,0401404282,0401404000,0401404000,12,Stoneholm ST,PS-39,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38619,0401404283,0401404000,0401404000,12,Stoneholm ST,PS-40,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38620,0401404284,0401404000,0401404000,12,Stoneholm ST,PS-41,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38621,0401404285,0401404000,0401404000,12,Stoneholm ST,PS-42,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38622,0401404286,0401404000,0401404000,12,Stoneholm ST,PS-43,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38623,0401404287,0401404000,0401404000,12,Stoneholm ST,PS-44,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
38625,0401404289,0401404000,0401404000,12,Stoneholm ST,PS-46,BOSTON,02115,1,1,108,CP,CONDO PARKING (RES),MR - Mid Rise,N,PPI STONEHOLM PARKING LLC,,PO BOX 150,FOXBORO,MA,02035,,,,,,,,,0,"90,000",0,"90,000",$981.00 ,1920,2017,,F - Flat,R - Rubber Roof,,C - Cement Board,,G - Good,G - Good,,0,0,0,,,,,,,,,,,,,,,,,,42.0653812,-71.2478251
